full_name,date_of_birth,time_of_birth,place_of_birth,astrosage_url,accuracy_rating,data_source,career_category,sun_sign,sun_degree,sun_house,sun_retrograde,moon_sign,moon_degree,moon_house,moon_retrograde,mars_sign,mars_degree,mars_house,mars_retrograde,mercury_sign,mercury_degree,mercury_house,mercury_retrograde,jupiter_sign,jupiter_degree,jupiter_house,jupiter_retrograde,venus_sign,venus_degree,venus_house,venus_retrograde,saturn_sign,saturn_degree,saturn_house,saturn_retrograde,uranus_sign,uranus_degree,uranus_house,uranus_retrograde,neptune_sign,neptune_degree,neptune_house,neptune_retrograde,rahu_sign,rahu_degree,rahu_house,rahu_retrograde,ketu_sign,ketu_degree,ketu_house,ketu_retrograde,latitude,longitude,timezone
Raju Gaikwad,"September 25, 1990",12:00:00,Mumbai,https://www.astrosage.com/celebrity-horoscope/raju-gaikwad-horoscope.asp,Dirty Data,Unknown,Sports,Virgo,8.210178272122363,11,False,Scorpio,18.432146233831276,1,False,Taurus,16.53660721876225,7,False,Leo,20.457868625374687,10,False,Cancer,13.629247733285396,9,False,Leo,28.49886564923159,10,False,Sagittarius,24.976282097057265,2,False,Sagittarius,11.916052588385583,2,False,Sagittarius,18.066799960596256,2,False,Capricorn,10.577544090480103,3,True,Cancer,10.577544090480103,9,True,19.054999,72.8692035,5.5
Brian Hill,"September 19, 1947",04:08:59,"74 W 9, 40 N 43",https://www.astrosage.com/celebrity-horoscope/brian-hill-horoscope.asp,Reference,Internet,Sports,Virgo,2.217959259412737,2,False,Libra,27.03655273382816,3,False,Gemini,29.79288260601068,11,False,Virgo,18.673510144114033,2,False,Scorpio,0.3397645691900095,4,False,Virgo,6.416847700263617,2,False,Cancer,24.760256251936227,12,False,Gemini,2.9716395561813655,11,False,Virgo,16.852504887886624,2,False,Taurus,3.195940128782631,10,True,Scorpio,3.195940128782638,4,True,50.1744729,3.249339,1.0
Lance Armstrong,"September 18, 1971",12:00:00,Plano,https://www.astrosage.com/celebrity-horoscope/lance-armstrong-horoscope.asp,Dirty Data,Unknown,Sports,Virgo,1.6961904212748777,11,False,Leo,22.27275602274341,10,False,Capricorn,18.98355905832983,3,False,Leo,15.989926738743861,10,False,Scorpio,7.521617283026018,1,False,Virgo,7.652818916176869,11,False,Taurus,13.062963282740817,7,False,Virgo,19.294501016036435,11,False,Scorpio,7.2067638578787125,1,False,Capricorn,18.68778829238329,3,True,Cancer,18.68778829238329,9,True,33.0136764,-96.6925096,-6.0
Phil Jackson,"September 17, 1945",17:39:59,"112 W 43, 46 N 22",https://www.astrosage.com/celebrity-horoscope/phil-jackson-horoscope.asp,Reference,Internet,Sports,Virgo,1.3195503810750608,9,False,Capricorn,5.976522527540908,1,False,Gemini,12.595657172934196,6,False,Leo,18.896302582688264,8,False,Virgo,11.80219672198794,9,False,Cancer,28.487486977228855,7,False,Gemini,29.6142880367952,6,False,Taurus,24.346284425164185,5,False,Virgo,12.635309052989413,9,False,Gemini,11.956285498742247,6,True,Sagittarius,11.956285498742261,12,True,49.7246573,5.8389697,1.0
Kelly Marie Miller,"September 16, 1978",07:40:00,"92 W 28, 44 N 0",https://www.astrosage.com/celebrity-horoscope/kelly-marie-miller-horoscope.asp,Dirty Data,Unknown,Sports,Leo,29.77587322764697,12,False,Aquarius,26.78172903253386,6,False,Libra,4.22971446722741,2,False,Leo,17.746068535107867,12,False,Cancer,8.506754107666964,11,False,Libra,14.37797437007535,2,False,Leo,12.923852596081446,12,False,Libra,20.115177596453634,2,False,Scorpio,22.09025759267672,3,False,Virgo,3.302702385875307,1,True,Pisces,3.302702385875307,7,True,49.6503865,-100.0072483,-6.0
Eric Abidal,"September 11, 1979",18:25:00,Lyons,https://www.astrosage.com/celebrity-horoscope/eric-abidal-horoscope.asp,Reference,Internet,Sports,Leo,25.08850976642023,6,False,Taurus,10.061490097252268,3,False,Gemini,28.585758138335493,4,False,Leo,23.991149452937947,6,False,Leo,2.874570089847765,6,False,Leo,29.853358519778084,6,False,Leo,23.862234008801607,6,False,Libra,24.303379416331325,8,False,Scorpio,24.19388164563742,9,False,Leo,14.201834562753731,6,True,Aquarius,14.201834562753731,12,True,41.811108,-87.8232695,-6.0
Joachim Low,"February 03, 1960",12:45:00,Schwarzwald,https://www.astrosage.com/celebrity-horoscope/joachim-low-horoscope.asp,Reference,Reference,Sports,Capricorn,20.363279713199177,9,False,Aries,7.973646697645167,12,False,Sagittarius,21.811481981641293,8,False,Capricorn,26.069856319921826,9,False,Sagittarius,2.286674079452979,8,False,Sagittarius,15.602266937677058,8,False,Sagittarius,19.99338219729293,8,False,Cancer,25.95976472099396,3,True,Libra,15.826860116903077,6,False,Virgo,3.6528203216014674,5,True,Pisces,3.652820321601439,11,True,48.2634439,8.1647488,1.0
Phil Foden,"May 28, 2000",00:00:00,Manchester,https://www.astrosage.com/celebrity-horoscope/phil-foden-horoscope.asp,Reference,Internet,Sports,Taurus,12.893961612318002,8,False,Aquarius,27.703258182021273,5,False,Taurus,22.754214883673626,8,False,Gemini,2.299136837282674,9,False,Aries,28.653303698162585,7,False,Taurus,8.919651866381848,8,False,Aries,28.749805394478845,7,False,Capricorn,26.96384304114423,4,True,Capricorn,12.615952985789818,4,True,Cancer,3.383245901719178,10,True,Capricorn,3.3832459017191923,4,True,53.4794892,-2.2451148,5.5
Drew Brees,"January 15, 1979",00:00:00,Austin,https://www.astrosage.com/celebrity-horoscope/drew-brees-horoscope.asp,Reference,Web,Sports,Capricorn,0.9221779244129493,5,False,Cancer,22.09202967759761,11,False,Capricorn,2.1764823067488805,5,False,Sagittarius,15.689322372835392,4,False,Cancer,11.721307862874681,11,True,Scorpio,14.106705055661223,3,False,Leo,19.959731626376282,12,True,Libra,26.709505054767448,2,False,Scorpio,25.754572073633454,3,False,Leo,26.907594379971613,12,True,Aquarius,26.907594379971613,6,True,30.2711286,-97.7436995,-6.0
Andrew Luck,"September 12, 1989",00:00:00,Washington D.C.,https://www.astrosage.com/celebrity-horoscope/andrew-luck-horoscope.asp,Reference,Web,Sports,Leo,25.701603297494643,3,False,Capricorn,11.40784678724026,8,False,Virgo,1.5110162323269947,4,False,Virgo,16.83868519928123,4,True,Gemini,13.793964703995073,1,False,Libra,5.92550905899455,5,False,Sagittarius,13.585948635269546,7,False,Sagittarius,7.623435823740863,7,False,Sagittarius,15.915271372795218,7,True,Aquarius,0.6118402670679757,9,True,Leo,0.6118402670679757,3,True,38.8950982,-77.0363849,-5.0
Terry Bradshaw,"September 12, 1948",11:10:00,Shreveport LA,https://www.astrosage.com/celebrity-horoscope/terry-bradshaw-horoscope.asp,Reference,Web,Sports,Leo,26.687006204008924,10,False,Sagittarius,24.390483744266817,2,False,Libra,12.929664441675897,12,False,Virgo,20.04511102836389,11,False,Scorpio,27.126974379065786,1,False,Cancer,11.068849055406488,9,False,Leo,6.081652175581311,10,False,Gemini,7.197484109842719,8,False,Virgo,18.741192428007537,11,False,Aries,14.140804374683382,6,True,Libra,14.14080437468337,12,True,32.5135356,-93.7477839,-6.0
Roy Hodgson,"August 09, 1947",12:00:00,Croydon,https://www.astrosage.com/celebrity-horoscope/roy-hodgson-horoscope.asp,Dirty Data,Unknown,Sports,Cancer,22.710069055508498,12,False,Aries,15.539284137108853,9,False,Gemini,3.8186767308922995,11,False,Cancer,4.694192392214674,12,False,Libra,25.44831389346004,3,False,Cancer,15.77454653350749,12,False,Cancer,19.768286792864885,12,False,Gemini,1.8301859418539195,11,False,Virgo,15.564072617905055,2,False,Taurus,5.361181068095043,10,True,Scorpio,5.36118106809505,4,True,51.3713049,-0.101957,5.5
Chris Miller,"August 09, 1965",09:36:59,"117 W 45, 34 N 3",https://www.astrosage.com/celebrity-horoscope/chris-miller-horoscope.asp,Reference,Internet,Sports,Cancer,23.445627976488794,11,False,Sagittarius,24.032658550634153,4,False,Virgo,29.88730151493189,1,False,Leo,4.144101385282468,12,True,Gemini,0.6972721401398232,10,False,Leo,24.760605508372635,12,False,Aquarius,22.448864086695437,6,True,Leo,20.054798946776174,12,False,Libra,23.891927796048577,2,False,Taurus,16.918335165758492,9,True,Scorpio,16.918335165758492,3,True,37.4953052,-88.4048416,-6.0
Justin Ryan Simpson,"August 06, 1988",23:46:00,"118 W 29, 34 N 0",https://www.astrosage.com/celebrity-horoscope/justin-ryan-simpson-horoscope.asp,Reference,Internet,Sports,Cancer,21.237935364478105,3,False,Taurus,21.466902122116217,1,False,Pisces,15.243585855442177,11,False,Cancer,25.670844736006984,3,False,Taurus,8.832925516715058,1,False,Gemini,6.516233855258264,2,False,Sagittarius,2.654280535311841,8,True,Sagittarius,3.690836012882727,8,True,Sagittarius,14.179469825177733,8,True,Aquarius,21.859948448258024,10,True,Leo,21.859948448258024,4,True,37.4953052,-88.4048416,-6.0
Marco Verratti,"November 05, 1992",12:00:00,Pescara,https://www.astrosage.com/celebrity-horoscope/marco-verratti-horoscope.asp,Dirty Data,Unknown,Sports,Libra,19.52705175237304,11,False,Aquarius,23.007776556902968,3,False,Cancer,0.4648028901083876,8,False,Scorpio,12.381844781888645,12,False,Virgo,11.488620694642293,10,False,Scorpio,26.506303868189462,12,False,Capricorn,18.409750408630885,2,False,Sagittarius,21.072484397252936,1,False,Sagittarius,22.830535354581684,1,False,Scorpio,29.657768436666117,12,True,Taurus,29.657768436666117,6,True,42.3102619,13.9575901,1.0
Lorenzo Insigne,"June 04, 1991",12:00:00,Naples,https://www.astrosage.com/celebrity-horoscope/lorenzo-insigne-horoscope.asp,Dirty Data,Unknown,Sports,Taurus,19.59750214481552,10,False,Aquarius,5.949540151218287,7,False,Cancer,11.513158181579499,12,False,Taurus,5.020833553670684,10,False,Cancer,15.809939152605693,12,False,Cancer,4.64354606881696,12,False,Capricorn,12.832193407268221,6,True,Sagittarius,19.221877580230398,5,True,Sagittarius,22.482885641026428,5,True,Sagittarius,27.21361881867807,5,True,Gemini,27.21361881867807,11,True,40.8358846,14.2487679,1.0
Gabriel Paletta,"February 15, 1986",12:00:00,"Longchamps, Buenos Aires, Argentina",https://www.astrosage.com/celebrity-horoscope/gabriel-paletta-horoscope.asp,Dirty Data,Unknown,Sports,Aquarius,2.9765918434323453,11,False,Aries,19.95143094942687,1,False,Scorpio,14.151193567365965,8,False,Aquarius,14.338031732144884,11,False,Aquarius,5.1267070904310685,11,False,Aquarius,9.461362753544222,11,False,Scorpio,15.202673723285585,8,False,Scorpio,28.020493270395946,8,False,Sagittarius,11.448583167918798,9,False,Aries,9.744350983931916,1,True,Libra,9.744350983931923,7,True,-34.85803,-58.3881462,-3.0
Leonardo Bonucci,"May 01, 1987",12:00:00,"Viterbo, Italy",https://www.astrosage.com/celebrity-horoscope/leonardo-bonucci-horoscope.asp,Dirty Data,Unknown,Sports,Aries,16.8721674417429,10,False,Taurus,25.930851245837772,11,False,Taurus,23.442574958340956,11,False,Aries,9.99998858117276,10,False,Pisces,20.56742224020917,9,False,Pisces,16.9249574126639,9,False,Scorpio,26.709435536466856,5,True,Sagittarius,2.6701768047354904,6,True,Sagittarius,14.201152362555689,6,True,Pisces,16.43669214548214,9,True,Virgo,16.436692145482084,3,True,42.4929522,11.9488136,1.0
Ciro Immobile,"February 20, 1990",12:00:00,"Torre Annunziata, Italy",https://www.astrosage.com/celebrity-horoscope/ciro-immobile-horoscope.asp,Dirty Data,Unknown,Sports,Aquarius,7.821819481403395,10,False,Sagittarius,7.569094760790449,8,False,Sagittarius,22.148429309875667,8,False,Capricorn,18.29188970111329,9,False,Gemini,7.116634032946763,2,True,Sagittarius,29.907138826679954,8,False,Sagittarius,27.574977317048535,8,False,Sagittarius,14.722534962297544,8,False,Sagittarius,20.04369082752845,8,False,Capricorn,22.066876746512946,9,True,Cancer,22.066876746512946,3,True,40.7525236,14.4550044,1.0
Marco Parolo,"January 25, 1985",12:00:55,"Gallarate, Italy",https://www.astrosage.com/celebrity-horoscope/marco-parolo-horoscope.asp,Dirty Data,Unknown,Sports,Capricorn,11.784283003451321,10,False,Pisces,1.8182994144608529,12,False,Pisces,0.11262380176208353,12,False,Sagittarius,25.75100134447814,9,False,Capricorn,3.531536859759342,10,False,Aquarius,28.781754472945067,11,False,Scorpio,3.0784763485213773,8,False,Scorpio,22.985367240434698,8,False,Sagittarius,8.712326255572208,9,False,Taurus,0.20810496016164848,2,True,Scorpio,0.20810496016164848,8,True,45.6598951,8.7932013,1.0
Daniele De Rossi,"July 24, 1983",12:00:00,Rome,https://www.astrosage.com/celebrity-horoscope/daniele-de-rossi-horoscope.asp,Dirty Data,Unknown,Sports,Cancer,7.368564656048079,11,False,Capricorn,1.7060648907373661,5,False,Gemini,23.161967113666634,10,False,Cancer,22.92658273142881,11,False,Scorpio,7.4816319906251465,3,True,Leo,13.956931253466848,12,False,Libra,4.531060014643572,2,False,Scorpio,11.628548918729422,3,True,Sagittarius,3.365150432089081,4,True,Taurus,29.406711972742222,9,True,Scorpio,29.406711972742215,3,True,41.8933203,12.4829321,1.0
Andrea Barzagli,"May 08, 1981",12:00:00,"Fiesole, Italy",https://www.astrosage.com/celebrity-horoscope/andrea-barzagli-horoscope.asp,Dirty Data,Unknown,Sports,Aries,24.167566441146803,9,False,Gemini,23.441379366953186,11,False,Aries,16.21280409398994,9,False,Taurus,6.515760127512685,10,False,Virgo,7.410406824396574,2,True,Taurus,2.2665673811525693,10,False,Virgo,10.035221975948588,2,True,Scorpio,4.956721208262735,4,True,Sagittarius,0.809306171855269,5,True,Cancer,12.17127965668682,12,True,Capricorn,12.171279656686806,6,True,43.8066689,11.2930735,1.0
Alberto Aquilani,"July 07, 1984",12:00:00,Rome,https://www.astrosage.com/celebrity-horoscope/alberto-aquilani-horoscope.asp,Dirty Data,Unknown,Sports,Gemini,21.860425753169253,10,False,Libra,12.446967292200554,2,False,Libra,20.072089911759917,2,False,Cancer,7.603921971853012,11,False,Sagittarius,13.447102464555599,4,True,Gemini,27.781257079836152,10,False,Libra,16.09165103512268,2,True,Scorpio,16.586444928196357,3,True,Sagittarius,5.981332427623698,4,True,Taurus,10.91249433358756,9,True,Scorpio,10.912494333587574,3,True,41.8933203,12.4829321,1.0
Mattia Perin,"November 10, 1992",12:00:00,Latina,https://www.astrosage.com/celebrity-horoscope/mattia-perin-horoscope.asp,Dirty Data,Unknown,Sports,Libra,24.545807733092744,10,False,Aries,25.38082757838394,4,False,Cancer,1.6967296313391955,7,False,Scorpio,14.55300525976358,11,False,Virgo,12.430967379203764,9,False,Sagittarius,2.5377086406219007,12,False,Capricorn,18.601348502674398,1,False,Sagittarius,21.257302996838916,12,False,Sagittarius,22.940260839279176,12,False,Scorpio,29.392808339873284,11,True,Taurus,29.392808339873284,5,True,41.4595261,13.0125912,1.0
Salvatore Sirigu,"January 12, 1987",12:00:00,"Nuoro, Italy",https://www.astrosage.com/celebrity-horoscope/salvatore-sirigu-horoscope.asp,Dirty Data,Unknown,Sports,Sagittarius,28.024366396407913,9,False,Taurus,29.258360364748256,2,False,Pisces,9.08266271519642,12,False,Sagittarius,27.865836940992494,9,False,Aquarius,25.77684042907009,11,False,Scorpio,11.213671564260125,8,False,Scorpio,22.945113218093525,8,False,Sagittarius,0.5828616306861818,9,False,Sagittarius,12.440596449000225,9,False,Pisces,22.212822789418453,12,True,Virgo,22.212822789418396,6,True,40.2640891,9.1272041,1.0
Alessio Cerci,"July 23, 1987",12:00:00,"Velletri, Italy",https://www.astrosage.com/celebrity-horoscope/alessio-cerci-horoscope.asp,Dirty Data,Unknown,Sports,Cancer,6.392461875723853,11,False,Gemini,10.18429723081168,10,False,Cancer,17.001206112903446,11,False,Gemini,16.757984931030933,10,False,Aries,4.840848693302373,8,False,Gemini,27.922929630314073,10,False,Scorpio,21.41804211346428,3,True,Scorpio,29.67434820494873,3,True,Sagittarius,12.300449942483397,4,True,Pisces,12.03835415217452,7,True,Virgo,12.03835415217452,1,True,41.6867015,12.7770433,1.0
Antonio Cassano,"July 12, 1982",12:00:00,Bari,https://www.astrosage.com/celebrity-horoscope/antonio-cassano-horoscope.asp,Dirty Data,Unknown,Sports,Gemini,26.161216833426778,10,False,Pisces,5.415099311173492,7,False,Virgo,24.67181676518379,1,False,Gemini,11.809308240990944,10,False,Libra,7.148809229012073,2,False,Taurus,26.536069341145257,9,False,Virgo,22.365559161667846,1,False,Scorpio,7.289347598247048,3,True,Sagittarius,1.4046037691692277,4,True,Gemini,19.384706842317016,10,True,Sagittarius,19.38470684231703,4,True,41.1257843,16.8620293,1.0
Mario Balotelli,"August 12, 1990",12:00:00,Palermo,https://www.astrosage.com/celebrity-horoscope/mario-balotelli-horoscope.asp,Dirty Data,Unknown,Sports,Cancer,25.754205168079068,10,False,Aries,9.847036452212397,7,False,Aries,25.88536795387679,7,False,Leo,23.108804409233215,11,False,Cancer,5.014350019165235,10,False,Cancer,4.487289183001266,10,False,Sagittarius,26.30708002907386,3,True,Sagittarius,12.316045203652578,3,True,Sagittarius,18.522740801310192,3,True,Capricorn,12.899257023057032,4,True,Cancer,12.899257023057032,10,True,38.1112268,13.3524434,1.0
Claudio Marchisio,"January 19, 1986",12:00:00,Turin,https://www.astrosage.com/celebrity-horoscope/claudio-marchisio-horoscope.asp,Dirty Data,Unknown,Sports,Capricorn,5.417000575042152,10,False,Aries,21.99525013447001,1,False,Libra,28.104893053403487,7,False,Sagittarius,27.301734989732438,9,False,Capricorn,28.700386829101717,10,False,Capricorn,5.366341220222125,10,False,Scorpio,13.28333756654493,8,False,Scorpio,26.853702439546367,8,False,Sagittarius,10.60298211318863,9,False,Aries,11.183967670222897,1,True,Libra,11.183967670222899,7,True,45.0677551,7.6824892,1.0
Ignazio Abate,"November 12, 1986",12:00:00,"Sant''Agata de'' Goti, Italy",https://www.astrosage.com/celebrity-horoscope/ignazio-abate-horoscope.asp,Dirty Data,Unknown,Sports,Libra,26.09193931246469,10,False,Pisces,9.938741545928053,3,False,Capricorn,27.25231303576362,1,False,Libra,27.78352055714967,10,True,Aquarius,19.32500899398957,2,False,Libra,14.967450280910867,10,True,Scorpio,15.934621638327712,11,False,Scorpio,26.99458533754921,11,False,Sagittarius,10.273052020929782,12,False,Pisces,25.445336279352432,3,True,Virgo,25.445336279352432,9,True,41.0885378,14.5037928,1.0
Antonio Candreva,"February 28, 1987",12:00:00,Rome,https://www.astrosage.com/celebrity-horoscope/antonio-candreva-horoscope.asp,Dirty Data,Unknown,Sports,Aquarius,15.642464942345782,9,False,Aquarius,21.28688084373522,9,False,Aries,11.724361438576446,11,False,Aquarius,14.14664336994349,9,True,Pisces,5.775992232308511,10,False,Capricorn,2.9701372710537157,8,False,Scorpio,26.705882866913186,6,False,Sagittarius,2.612986086293347,7,False,Sagittarius,13.875151603685026,7,False,Pisces,19.72219764577153,10,True,Virgo,19.72219764577153,4,True,41.8933203,12.4829321,1.0
Thiago Motta,"August 28, 1982",12:00:00,"So Bernardo do Campo, Sao Paulo, Brazil",https://www.astrosage.com/celebrity-horoscope/thiago-motta-horoscope.asp,Dirty Data,Unknown,Sports,Leo,11.324843893372275,10,False,Sagittarius,5.066033213937487,2,False,Libra,21.558390771182985,12,False,Virgo,6.953768045649355,11,False,Libra,11.993515334326162,12,False,Cancer,23.677438406266774,9,False,Virgo,25.72203323768713,11,False,Scorpio,7.124276188763474,1,False,Sagittarius,0.6818204552624252,2,True,Gemini,16.887457466429538,8,True,Sagittarius,16.88745746642951,2,True,-23.7127165,-46.5967704,-2.0
Matteo Darmian,"December 02, 1989",12:00:00,"Legnano, Italy",https://www.astrosage.com/celebrity-horoscope/matteo-darmian-horoscope.asp,Dirty Data,Unknown,Sports,Scorpio,16.530281515096362,11,False,Capricorn,2.7186084343638868,1,False,Libra,25.408452772378922,10,False,Scorpio,28.455440961672224,11,False,Gemini,15.246411486687762,6,True,Capricorn,0.9578327803910724,1,False,Sagittarius,18.520743639113846,12,False,Sagittarius,10.290928992398932,12,False,Sagittarius,17.22575259973172,12,False,Capricorn,26.30623848789378,1,True,Cancer,26.30623848789378,7,True,45.5946464,8.9181625,1.0
Giorgio Chiellini,"August 14, 1984",12:00:00,Pisa,https://www.astrosage.com/celebrity-horoscope/giorgio-chiellini-horoscope.asp,Dirty Data,Unknown,Sports,Cancer,28.183525114070818,10,False,Aquarius,29.209076105610563,5,False,Scorpio,4.611598307776575,2,False,Leo,19.749321638551834,11,False,Sagittarius,9.865218462190938,3,True,Leo,14.529189916467232,11,False,Libra,16.894252441395253,1,False,Scorpio,15.900395129840149,2,True,Sagittarius,5.1995769569602714,3,True,Taurus,8.898797313309188,8,True,Scorpio,8.898797313309188,2,True,43.4714722,10.6797912,1.0
Mattia De Sciglio,"October 20, 1992",12:00:00,Milan,https://www.astrosage.com/celebrity-horoscope/mattia-de-sciglio-horoscope.asp,Dirty Data,Unknown,Sports,Libra,3.5452833819751675,11,False,Cancer,20.371921686355336,8,False,Gemini,25.09258870046918,7,False,Libra,24.895753944149476,11,False,Virgo,8.304326716387777,10,False,Scorpio,7.11139684700936,12,False,Capricorn,18.0750327642333,2,False,Sagittarius,20.603622198191374,1,False,Sagittarius,22.562997785991968,1,False,Sagittarius,0.5056407468117641,1,True,Gemini,0.5056407468117641,7,True,45.4641943,9.1896346,1.0
Yuvraj Walmiki,"November 25, 1990",12:00:00,Mumbai,https://www.astrosage.com/celebrity-horoscope/yuvraj-walmiki-horoscope.asp,Dirty Data,Unknown,Sports,Scorpio,8.992404732678835,11,False,Aquarius,5.72196271117997,2,False,Taurus,12.585240552432637,5,True,Scorpio,27.26673581540311,11,False,Cancer,19.822568705711404,7,False,Scorpio,14.875931556501257,11,False,Sagittarius,28.052456162225383,12,False,Sagittarius,13.894923482652615,12,False,Sagittarius,19.090945684232338,12,False,Capricorn,7.345030799508606,1,True,Cancer,7.345030799508606,7,True,19.054999,72.8692035,5.5
Michael Nobbs,"January 04, 1954",12:00:00,Australian Alps,https://www.astrosage.com/celebrity-horoscope/michael-nobbs-horoscope.asp,Dirty Data,Unknown,Sports,Sagittarius,19.921818330893302,10,False,Sagittarius,6.913611698275986,10,False,Libra,15.516708769470142,8,False,Sagittarius,13.547244787684377,10,False,Taurus,25.44584095804798,3,True,Sagittarius,13.707494651320502,10,False,Libra,14.484669976458349,8,False,Gemini,28.17996043074821,4,True,Libra,2.688526876652162,8,False,Capricorn,1.3719065542753128,11,True,Cancer,1.3719065542753128,5,True,-36.46,148.26,11.0
Sreejesh Ravindran,"May 08, 1988",12:00:00,Kumarapuram,https://www.astrosage.com/celebrity-horoscope/sreejesh-ravindran-horoscope.asp,Dirty Data,Unknown,Sports,Aries,24.18704117818915,10,False,Capricorn,13.853140409065247,7,False,Capricorn,27.196563784776913,7,False,Taurus,12.375824224563281,11,False,Aries,20.24953358993719,10,False,Gemini,3.1612355038377373,12,False,Sagittarius,8.26996587389985,6,True,Sagittarius,6.895230930098904,6,True,Sagittarius,16.3100085962335,6,True,Aquarius,26.680603338879166,8,True,Leo,26.680603338879166,2,True,8.5146047,76.9278145,5.5
V. R. Raghunath,"November 01, 1988",12:00:00,Kodagu,https://www.astrosage.com/celebrity-horoscope/v-r-raghunath-horoscope.asp,Dirty Data,Unknown,Sports,Libra,15.35355530026473,10,False,Cancer,13.64526193222477,7,False,Pisces,6.283061550841239,3,False,Virgo,28.265645539314164,9,False,Taurus,10.154907110230958,5,True,Virgo,9.069850941307294,9,False,Sagittarius,5.244403960065995,12,False,Sagittarius,4.668530643709545,12,False,Sagittarius,14.228746616703347,12,False,Aquarius,17.301015290421788,2,True,Leo,17.301015290421788,8,True,12.3827332,75.6640715,5.5
Deepak Thakur,"December 28, 1980",12:00:00,Bhamowal,https://www.astrosage.com/celebrity-horoscope/deepak-thakur-horoscope.asp,Dirty Data,Unknown,Sports,Sagittarius,13.09893790390538,10,False,Virgo,2.105862910568959,7,False,Capricorn,4.323042490489399,11,False,Sagittarius,11.275989781677936,10,False,Virgo,15.627938392771057,7,False,Scorpio,18.892489673732115,9,False,Virgo,15.784027211664124,7,False,Scorpio,4.633042103122051,9,False,Scorpio,29.327502974308203,9,False,Cancer,19.12317166715198,5,True,Capricorn,19.12317166715195,11,True,28.6139,77.209,5.5
Danish Mujtaba,"December 20, 1988",12:00:00,Allahabad,https://www.astrosage.com/celebrity-horoscope/danish-mujtaba-horoscope.asp,Dirty Data,Unknown,Sports,Sagittarius,4.897016680471012,10,False,Aries,27.490989869048217,2,False,Pisces,20.775168093183595,1,False,Sagittarius,15.417317032009464,10,False,Taurus,3.9907315698298973,3,True,Scorpio,9.44197862595118,9,False,Sagittarius,10.50224214173403,10,False,Sagittarius,7.3425449732141885,10,False,Sagittarius,15.774735252694143,10,False,Aquarius,14.704406183402853,12,True,Leo,14.704406183402853,6,True,25.4381302,81.8338005,5.5
Jose Brasa,"August 22, 1951",12:00:00,Spanish,https://www.astrosage.com/celebrity-horoscope/jose-brasa-horoscope.asp,Dirty Data,Unknown,Sports,Leo,5.601224947263432,11,False,Aries,16.07615304694506,7,False,Cancer,9.554750820480848,10,False,Leo,20.729445973785488,11,True,Pisces,20.440545032072748,6,True,Leo,23.41524095647935,11,True,Virgo,7.787239488623214,12,False,Gemini,19.350205089793604,9,False,Virgo,24.34473033420818,12,False,Aquarius,17.227700173829646,5,True,Leo,17.227700173829646,11,True,46.193239,-82.347307,-5.0
Gurbaj Singh,"August 09, 1988",12:00:00,Jalandhar,https://www.astrosage.com/celebrity-horoscope/gurbaj-singh-horoscope.asp,Dirty Data,Unknown,Sports,Cancer,23.184883911443336,10,False,Gemini,16.99373017054441,9,False,Pisces,15.73079572641143,6,False,Cancer,29.686511936440183,10,False,Taurus,9.110971246559139,8,False,Gemini,8.192900148633598,9,False,Sagittarius,2.584222479084474,3,True,Sagittarius,3.6455777887483123,3,True,Sagittarius,14.139212348228398,3,True,Aquarius,21.752345201817718,5,True,Leo,21.752345201817718,11,True,31.2922312,75.5678878,5.5
Rajpal Singh,"August 08, 1983",12:00:00,Chandigarh,https://www.astrosage.com/celebrity-horoscope/rajpal-singh-horoscope.asp,Dirty Data,Unknown,Sports,Cancer,21.536371196323984,10,False,Cancer,13.904713303866856,10,False,Cancer,2.852892867354612,10,False,Leo,16.444851799637263,11,False,Scorpio,7.597066552343335,2,False,Leo,15.487847297285015,11,True,Libra,5.2453042463990585,1,False,Scorpio,11.461796516303167,2,True,Sagittarius,3.090680257539873,3,True,Taurus,28.621767553462945,8,True,Scorpio,28.621767553462945,2,True,30.7334421,76.7797143,5.5
Sardara Singh,"July 15, 1986",12:00:00,Sant Nagar,https://www.astrosage.com/celebrity-horoscope/sardara-singh-horoscope.asp,Dirty Data,Unknown,Sports,Gemini,28.82353626604639,10,False,Libra,4.331597694487442,2,False,Sagittarius,22.546151673965255,4,True,Cancer,11.616477464800838,11,True,Aquarius,29.179349348430776,6,True,Leo,10.400586932073054,12,False,Scorpio,9.811575092192442,3,True,Scorpio,25.43632249004162,3,True,Sagittarius,10.26492036382254,4,True,Aries,1.8143152413429333,8,True,Libra,1.814315241342939,2,True,28.4129792,77.3088405,5.5
Sarwanjit Singh,"July 03, 1988",12:00:00,Ludhiana,https://www.astrosage.com/celebrity-horoscope/sarwanjit-singh-horoscope.asp,Dirty Data,Unknown,Sports,Gemini,17.844957776001095,10,False,Aquarius,5.052673050326973,6,False,Pisces,1.1003454167631048,7,False,Taurus,27.22055186073753,9,False,Taurus,2.8116938154814903,9,False,Taurus,20.261985597752812,9,True,Sagittarius,4.618974249178706,4,True,Sagittarius,4.829798089545022,4,True,Sagittarius,15.038089643275953,4,True,Aquarius,23.71305004937375,6,True,Leo,23.71305004937375,12,True,30.9090157,75.851601,5.5
